cons_id,mp_app_id,mp_app_rank,mp_app_vote,percent,party_id
RET_1,RET_1_1,6,545,0.58,719
RET_1,RET_1_4,7,528,0.56,701
RET_1,RET_1_5,8,436,0.46,706
RET_1,RET_1_8,9,376,0.4,762
RET_1,RET_1_13,10,360,0.38,742
RET_1,RET_1_6,11,205,0.22,709
RET_1,RET_1_11,12,117,0.12,786
RET_1,RET_1_12,13,69,0.07,769
RET_1,RET_1_14,14,58,0.06,737
RET_2,RET_2_3,1,33466,36.27,705
RET_2,RET_2_5,2,27477,29.78,726
RET_2,RET_2_8,3,26568,28.79,743
RET_2,RET_2_7,4,884,0.96,763
RET_2,RET_2_1,5,876,0.95,739
RET_2,RET_2_4,6,811,0.88,709
RET_2,RET_2_2,7,770,0.83,762
RET_2,RET_2_6,8,522,0.57,701
RET_2,RET_2_9,9,487,0.53,719
RET_2,RET_2_11,10,171,0.19,727
RET_2,RET_2_10,11,161,0.17,769
RET_2,RET_2_12,12,82,0.09,770
RET_3,RET_3_2,1,39181,44.77,743
RET_3,RET_3_3,2,31093,35.53,705
RET_3,RET_3_6,3,13005,14.86,726
RET_3,RET_3_13,4,745,0.85,742
RET_3,RET_3_5,5,623,0.71,762
RET_3,RET_3_10,6,605,0.69,763
RET_3,RET_3_1,7,528,0.6,712
RET_3,RET_3_9,8,361,0.41,733
RET_3,RET_3_12,9,353,0.4,769
RET_3,RET_3_4,10,345,0.39,701
RET_3,RET_3_7,11,295,0.34,719
RET_3,RET_3_8,12,255,0.29,709
RET_3,RET_3_11,13,124,0.14,739
RET_4,RET_4_9,1,36822,44.3,705
RET_4,RET_4_10,2,25853,31.1,743
RET_4,RET_4_7,3,15691,18.88,726
RET_4,RET_4_3,4,1376,1.66,762
RET_4,RET_4_5,5,1106,1.33,709
RET_4,RET_4_1,6,697,0.84,719
RET_4,RET_4_8,7,443,0.53,701
RET_4,RET_4_6,8,357,0.43,739
RET_4,RET_4_11,9,319,0.38,737
RET_4,RET_4_2,10,200,0.24,738
RET_4,RET_4_13,11,135,0.16,742
RET_4,RET_4_12,12,128,0.15,769
RET_4,RET_4_4,13,0,0,763
RET_5,RET_5_3,1,61288,72.95,705
RET_5,RET_5_8,2,15201,18.09,726
RET_5,RET_5_7,3,2910,3.46,763
RET_5,RET_5_2,4,1615,1.92,709
RET_5,RET_5_6,5,841,1,743
RET_5,RET_5_5,6,639,0.76,719
RET_5,RET_5_1,7,531,0.63,762
RET_5,RET_5_4,8,510,0.61,701
RET_5,RET_5_9,9,325,0.39,761
RET_5,RET_5_10,10,153,0.18,769
RET_6,RET_6_5,1,36878,43.66,705
RET_6,RET_6_6,2,16306,19.31,709
RET_6,RET_6_3,3,12838,15.2,726
RET_6,RET_6_9,4,10698,12.67,762
RET_6,RET_6_2,5,4358,5.16,743
RET_6,RET_6_4,6,1322,1.57,763
RET_6,RET_6_1,7,1158,1.37,719
RET_6,RET_6_7,8,286,0.34,701
RET_6,RET_6_8,9,206,0.24,775
RET_6,RET_6_12,10,175,0.21,769
RET_6,RET_6_10,11,153,0.18,738
RET_6,RET_6_11,12,82,0.1,712
RET_7,RET_7_4,1,42492,47.52,762
RET_7,RET_7_7,2,20956,23.43,705
RET_7,RET_7_6,3,11980,13.4,726
RET_7,RET_7_8,4,6502,7.27,709
RET_7,RET_7_5,5,3753,4.2,743
RET_7,RET_7_11,6,1300,1.45,707
RET_7,RET_7_9,7,691,0.77,719
RET_7,RET_7_1,8,540,0.6,763
RET_7,RET_7_14,9,479,0.54,742
RET_7,RET_7_3,10,303,0.34,721
RET_7,RET_7_2,11,211,0.24,701
RET_7,RET_7_13,12,83,0.09,769
RET_7,RET_7_10,13,71,0.08,712
RET_7,RET_7_12,14,67,0.07,761
RET_8,RET_8_4,1,47305,52.27,705
RET_8,RET_8_5,2,20828,23.01,762
RET_8,RET_8_2,3,15533,17.16,726
RET_8,RET_8_1,4,2337,2.58,709
RET_8,RET_8_6,5,1117,1.23,763
RET_8,RET_8_3,6,751,0.83,701
RET_8,RET_8_8,7,627,0.69,743
RET_8,RET_8_14,8,491,0.54,737
RET_8,RET_8_7,9,445,0.49,719
RET_8,RET_8_15,10,359,0.4,769
RET_8,RET_8_9,11,305,0.34,712
RET_8,RET_8_12,12,105,0.12,727
RET_8,RET_8_10,13,93,0.1,761
RET_8,RET_8_13,14,92,0.1,770
RET_8,RET_8_11,15,86,0.1,738
RET_8,RET_8_16,16,25,0.03,742
RNG_1,RNG_1_2,1,44717,44.98,709
RNG_1,RNG_1_4,2,22853,22.99,763
RNG_1,RNG_1_5,3,13568,13.65,726
RNG_1,RNG_1_6,4,12940,13.02,743
RNG_1,RNG_1_7,5,2297,2.31,705
RNG_1,RNG_1_1,6,1803,1.81,701
RNG_1,RNG_1_3,7,640,0.64,762
RNG_1,RNG_1_9,8,358,0.36,719
RNG_1,RNG_1_8,9,141,0.14,742
RNG_1,RNG_1_10,10,90,0.09,725
RYG_1,RYG_1_1,1,37820,42.84,726
RYG_1,RYG_1_3,2,17829,20.2,701
RYG_1,RYG_1_7,3,16204,18.36,763
RYG_1,RYG_1_5,4,13590,15.39,705
RYG_1,RYG_1_2,5,1313,1.49,709
RYG_1,RYG_1_6,6,548,0.62,762
RYG_1,RYG_1_9,7,343,0.39,719
RYG_1,RYG_1_8,8,312,0.35,743
RYG_1,RYG_1_4,9,253,0.29,769
RYG_1,RYG_1_10,10,69,0.08,733
RYG_1,RYG_1_11,11,0,0,742
RYG_2,RYG_2_5,1,38813,48.96,726
RYG_2,RYG_2_7,2,23298,29.39,701
RYG_2,RYG_2_6,3,8221,10.37,705
RYG_2,RYG_2_3,4,5249,6.62,763
RYG_2,RYG_2_1,5,1650,2.08,762
RYG_2,RYG_2_2,6,670,0.85,719
RYG_2,RYG_2_9,7,491,0.62,743
RYG_2,RYG_2_8,8,457,0.58,779
RYG_2,RYG_2_4,9,432,0.54,769
RYG_2,RYG_2_10,10,0,0,742
RYG_3,RYG_3_8,1,29034,32.45,726
RYG_3,RYG_3_9,2,21726,24.28,743
RYG_3,RYG_3_5,3,14668,16.39,701
RYG_3,RYG_3_10,4,11647,13.02,705
RYG_3,RYG_3_3,5,3772,4.22,706
RYG_3,RYG_3_6,6,3608,4.03,763
RYG_3,RYG_3_7,7,2755,3.08,719
RYG_3,RYG_3_1,8,1004,1.12,709
RYG_3,RYG_3_2,9,606,0.68,769
RYG_3,RYG_3_4,10,492,0.55,762
RYG_3,RYG_3_11,11,158,0.18,742
RYG_4,RYG_4_2,1,38707,44.86,726
RYG_4,RYG_4_7,2,27055,31.36,701
RYG_4,RYG_4_6,3,13425,15.56,705
RYG_4,RYG_4_3,4,3554,4.12,763
RYG_4,RYG_4_8,5,1383,1.6,762
RYG_4,RYG_4_5,6,809,0.94,719
RYG_4,RYG_4_4,7,755,0.88,743
RYG_4,RYG_4_1,8,590,0.68,769
RYG_5,RYG_5_3,1,34713,40.32,726
RYG_5,RYG_5_2,2,19082,22.17,701
RYG_5,RYG_5_4,3,16130,18.74,763
RYG_5,RYG_5_8,4,13210,15.34,705
RYG_5,RYG_5_1,5,1147,1.33,762
RYG_5,RYG_5_5,6,771,0.9,719
RYG_5,RYG_5_7,7,452,0.53,743
RYG_5,RYG_5_9,8,373,0.43,742
RYG_5,RYG_5_6,9,212,0.25,769
SBR_1,SBR_1_7,1,42292,34.81,743
SBR_1,SBR_1_5,2,39290,32.34,726
SBR_1,SBR_1_8,3,29193,24.03,705
SBR_1,SBR_1_1,4,5047,4.15,763
SBR_1,SBR_1_6,5,2317,1.91,762
SBR_1,SBR_1_9,6,1162,0.96,719
SBR_1,SBR_1_3,7,693,0.57,709
SBR_1,SBR_1_2,8,675,0.56,769
SBR_1,SBR_1_4,9,626,0.52,701
SBR_1,SBR_1_10,10,183,0.15,742
SKA_1,SKA_1_4,1,40521,42.21,701
SKA_1,SKA_1_8,2,19112,19.91,726
SKA_1,SKA_1_1,3,17509,18.24,763
SKA_1,SKA_1_2,4,12573,13.1,709
SKA_1,SKA_1_3,5,2058,2.14,706
SKA_1,SKA_1_7,6,2026,2.11,743
SKA_1,SKA_1_6,7,1467,1.53,705
SKA_1,SKA_1_9,8,262,0.27,719
SKA_1,SKA_1_5,9,233,0.24,762
SKA_1,SKA_1_11,10,174,0.18,765
SKA_1,SKA_1_10,11,58,0.06,737
SKA_2,SKA_2_2,1,20553,24.97,763
SKA_2,SKA_2_1,2,20385,24.76,726
SKA_2,SKA_2_8,3,15368,18.67,706
SKA_2,SKA_2_4,4,9573,11.63,701
SKA_2,SKA_2_9,5,7432,9.03,709
SKA_2,SKA_2_6,6,6209,7.54,743
SKA_2,SKA_2_7,7,2155,2.62,705
SKA_2,SKA_2_3,8,228,0.28,762
SKA_2,SKA_2_11,9,217,0.26,719
SKA_2,SKA_2_5,10,114,0.14,761
SKA_2,SKA_2_10,11,82,0.1,721
SKA_2,SKA_2_12,12,0,0,742
SKA_3,SKA_3_4,1,39577,39.15,701
SKA_3,SKA_3_1,2,20703,20.48,709
SKA_3,SKA_3_9,3,19885,19.67,726
SKA_3,SKA_3_8,4,13247,13.1,763
SKA_3,SKA_3_3,5,3115,3.08,706
SKA_3,SKA_3_10,6,2050,2.03,705
SKA_3,SKA_3_7,7,692,0.68,762
SKA_3,SKA_3_5,8,625,0.62,743
SKA_3,SKA_3_2,9,463,0.46,761
SKA_3,SKA_3_6,10,327,0.32,719
SKA_3,SKA_3_11,11,258,0.26,721
SKA_3,SKA_3_12,12,150,0.15,737
SKA_4,SKA_4_1,1,35289,36.52,743
SKA_4,SKA_4_6,2,34036,35.23,701
SKA_4,SKA_4_3,3,10857,11.24,763
SKA_4,SKA_4_2,4,8526,8.82,726
SKA_4,SKA_4_7,5,6068,6.28,709
SKA_4,SKA_4_5,6,798,0.83,705
SKA_4,SKA_4_8,7,525,0.54,762
SKA_4,SKA_4_4,8,381,0.39,719
SKA_4,SKA_4_9,9,81,0.08,761
SKA_4,SKA_4_10,10,58,0.06,733
SKA_5,SKA_5_3,1,54343,58.94,701
SKA_5,SKA_5_2,2,14230,15.43,726
SKA_5,SKA_5_7,3,9804,10.63,763
SKA_5,SKA_5_6,4,6698,7.26,743
SKA_5,SKA_5_4,5,3200,3.47,705
SKA_5,SKA_5_1,6,1619,1.76,709
SKA_5,SKA_5_12,7,547,0.59,702
SKA_5,SKA_5_8,8,688,0.75,719
SKA_5,SKA_5_5,9,611,0.66,762
SKA_5,SKA_5_11,10,345,0.37,737
SKA_5,SKA_5_10,11,111,0.12,761
SKA_5,SKA_5_9,12,0,0,742
SKA_6,SKA_6_2,1,34835,39.6,701
SKA_6,SKA_6_5,2,33648,38.25,743
SKA_6,SKA_6_3,3,12719,14.46,726
SKA_6,SKA_6_6,4,4462,5.07,763
SKA_6,SKA_6_8,5,1108,1.26,705
SKA_6,SKA_6_1,6,368,0.42,762
SKA_6,SKA_6_11,7,255,0.29,765
SKA_6,SKA_6_4,8,215,0.24,761
SKA_6,SKA_6_7,9,193,0.22,719
SKA_6,SKA_6_10,10,168,0.19,737
SKA_6,SKA_6_9,11,0,0,742
SKA_7,SKA_7_4,1,31926,35.35,709
SKA_7,SKA_7_2,2,28723,31.8,701
SKA_7,SKA_7_7,3,20983,23.23,743
SKA_7,SKA_7_8,4,4604,5.1,705
SKA_7,SKA_7_5,5,1513,1.68,763
SKA_7,SKA_7_11,6,1286,1.42,765
SKA_7,SKA_7_3,7,891,0.99,719
SKA_7,SKA_7_6,8,264,0.29,761
SKA_7,SKA_7_10,9,136,0.15,737
SKA_7,SKA_7_1,11,0,0,740
SKA_7,SKA_7_9,11,0,0,742
SKA_8,SKA_8_7,1,42932,47.47,701
SKA_8,SKA_8_1,2,25375,28.06,709
SKA_8,SKA_8_9,3,8016,8.86,726
SKA_8,SKA_8_8,4,5165,5.71,705
SKA_8,SKA_8_5,5,4270,4.72,763
SKA_8,SKA_8_3,6,1791,1.98,743
SKA_8,SKA_8_6,7,1074,1.19,762
SKA_8,SKA_8_11,8,749,0.83,749
SKA_8,SKA_8_2,9,584,0.65,719
SKA_8,SKA_8_4,10,285,0.32,761
SKA_8,SKA_8_13,11,203,0.22,737
SKA_8,SKA_8_10,13,0,0,742
SKA_8,SKA_8_12,13,0,0,740
SKA_9,SKA_9_1,1,38200,38.04,701
SKA_9,SKA_9_7,2,26865,26.75,709
SKA_9,SKA_9_3,3,19729,19.64,726
SKA_9,SKA_9_4,4,6843,6.81,763
SKA_9,SKA_9_8,5,2803,2.79,706
SKA_9,SKA_9_10,6,2217,2.21,705
SKA_9,SKA_9_2,7,2245,2.24,743
SKA_9,SKA_9_9,8,552,0.55,719
SKA_9,SKA_9_11,9,337,0.34,734
SKA_9,SKA_9_6,10,250,0.25,761
SKA_9,SKA_9_5,11,209,0.21,762
SKA_9,SKA_9_13,12,180,0.18,725
SKA_9,SKA_9_12,13,0,0,742
SKM_1,SKM_1_7,1,42882,37.76,726
SKM_1,SKM_1_4,2,21953,19.33,763
SKM_1,SKM_1_6,3,16353,14.4,701
SKM_1,SKM_1_2,4,15716,13.84,743
SKM_1,SKM_1_8,5,14082,12.4,705
SKM_1,SKM_1_1,6,733,0.65,762
SKM_1,SKM_1_3,7,602,0.53,769
SKM_1,SKM_1_9,8,601,0.53,719
SKM_1,SKM_1_5,9,532,0.47,709
SKM_1,SKM_1_10,10,120,0.11,738
SKN_1,SKN_1_9,1,45550,41.08,726
SKN_1,SKN_1_1,2,29890,26.96,743
SKN_1,SKN_1_3,3,16604,14.98,705
SKN_1,SKN_1_2,4,9180,8.28,763
SKN_1,SKN_1_5,5,6850,6.18,701
SKN_1,SKN_1_8,6,828,0.75,719
SKN_1,SKN_1_4,7,764,0.69,762
SKN_1,SKN_1_7,8,575,0.52,709
SKN_1,SKN_1_6,9,479,0.43,769
SKN_1,SKN_1_10,10,149,0.13,742
SKN_2,SKN_2_9,1,46896,43.83,726
SKN_2,SKN_2_3,2,22370,20.91,705
SKN_2,SKN_2_2,3,15717,14.69,763
SKN_2,SKN_2_1,4,15257,14.26,743
SKN_2,SKN_2_5,5,3274,3.06,701
SKN_2,SKN_2_7,6,1335,1.25,709
SKN_2,SKN_2_8,7,1129,1.06,719
SKN_2,SKN_2_4,8,502,0.47,762
SKN_2,SKN_2_6,9,372,0.35,769
SKN_2,SKN_2_10,10,142,0.13,742
SKN_3,SKN_3_9,1,37511,33.31,726
SKN_3,SKN_3_7,2,29986,26.63,709
SKN_3,SKN_3_1,3,20527,18.23,743
SKN_3,SKN_3_3,4,13008,11.55,705
SKN_3,SKN_3_2,5,6697,5.95,763
SKN_3,SKN_3_5,6,2113,1.88,701
SKN_3,SKN_3_4,7,1748,1.55,762
SKN_3,SKN_3_8,8,629,0.56,719
SKN_3,SKN_3_6,9,404,0.36,769
SKW_1,SKW_1_4,1,42183,41.67,743
SKW_1,SKW_1_7,2,23918,23.63,726
SKW_1,SKW_1_1,3,20570,20.32,709
SKW_1,SKW_1_2,4,12217,12.07,705
SKW_1,SKW_1_6,5,1123,1.11,763
SKW_1,SKW_1_3,6,779,0.77,701
SKW_1,SKW_1_5,7,349,0.34,719
SKW_1,SKW_1_8,8,83,0.08,742
SKW_2,SKW_2_1,1,47173,48.35,743
SKW_2,SKW_2_4,2,27533,28.22,726
SKW_2,SKW_2_2,3,16943,17.36,705
SKW_2,SKW_2_6,4,2568,2.63,709
SKW_2,SKW_2_3,5,1619,1.66,763
SKW_2,SKW_2_11,6,432,0.44,742
SKW_2,SKW_2_7,7,413,0.42,774
SKW_2,SKW_2_8,8,357,0.37,719
SKW_2,SKW_2_5,9,262,0.27,701
SKW_2,SKW_2_9,10,194,0.2,758
SKW_2,SKW_2_10,11,76,0.08,769
SKW_3,SKW_3_1,1,54116,52.32,705
SKW_3,SKW_3_3,2,24116,23.32,743
SKW_3,SKW_3_7,3,20828,20.14,726
SKW_3,SKW_3_4,4,2620,2.53,763
SKW_3,SKW_3_2,5,935,0.9,701
SKW_3,SKW_3_6,6,331,0.32,719
SKW_3,SKW_3_9,7,203,0.2,742
SKW_3,SKW_3_5,8,145,0.14,774
SKW_3,SKW_3_8,9,132,0.13,769
SNI_1,SNI_1_8,1,27978,33.83,763
SNI_1,SNI_1_1,2,23031,27.85,726
SNI_1,SNI_1_7,3,13775,16.66,709
SNI_1,SNI_1_10,4,9963,12.05,701
SNI_1,SNI_1_2,5,3345,4.04,705
SNI_1,SNI_1_4,6,1427,1.73,706
SNI_1,SNI_1_9,7,1405,1.7,743
SNI_1,SNI_1_5,8,579,0.7,719
SNI_1,SNI_1_6,9,492,0.59,762
SNI_1,SNI_1_3,10,329,0.4,769
SNI_1,SNI_1_12,11,137,0.17,742
SNI_1,SNI_1_11,12,130,0.16,721
SNI_1,SNI_1_13,13,110,0.13,703
SNI_2,SNI_2_3,1,24625,30.78,763
SNI_2,SNI_2_7,2,21378,26.72,743
SNI_2,SNI_2_1,3,14768,18.46,726
SNI_2,SNI_2_5,4,7477,9.35,705
SNI_2,SNI_2_2,5,5369,6.71,701
SNI_2,SNI_2_9,6,3174,3.97,709
SNI_2,SNI_2_6,7,2097,2.62,762
SNI_2,SNI_2_8,8,801,1,706
SNI_2,SNI_2_4,9,220,0.27,719
SNI_2,SNI_2_10,10,100,0.12,742
SNI_3,SNI_3_2,1,46456,53.79,763
SNI_3,SNI_3_5,2,17783,20.59,701
SNI_3,SNI_3_4,3,13167,15.24,726
SNI_3,SNI_3_6,4,5732,6.64,705
SNI_3,SNI_3_1,5,1070,1.24,762
SNI_3,SNI_3_9,6,772,0.89,769
SNI_3,SNI_3_3,7,634,0.73,743
SNI_3,SNI_3_7,8,410,0.47,719
SNI_3,SNI_3_8,9,248,0.29,709
SNI_3,SNI_3_10,10,99,0.11,742
SNI_4,SNI_4_3,1,26043,31.83,763
SNI_4,SNI_4_1,2,21836,26.69,701
SNI_4,SNI_4_5,3,17036,20.82,726
SNI_4,SNI_4_2,4,8238,10.07,705
SNI_4,SNI_4_4,5,4049,4.95,709
SNI_4,SNI_4_9,6,1076,1.32,706
SNI_4,SNI_4_7,7,916,1.12,762
SNI_4,SNI_4_10,8,661,0.81,769
SNI_4,SNI_4_8,9,503,0.61,743
SNI_4,SNI_4_6,10,424,0.52,719
SNI_4,SNI_4_13,11,319,0.39,761
SNI_4,SNI_4_11,12,296,0.36,721
SNI_4,SNI_4_12,13,210,0.26,742
SNI_4,SNI_4_14,14,207,0.25,777
SNI_5,SNI_5_3,1,25520,32.25,763
SNI_5,SNI_5_9,2,19854,25.09,726
SNI_5,SNI_5_6,3,13667,17.27,701
SNI_5,SNI_5_8,4,9072,11.46,705
SNI_5,SNI_5_5,5,3164,4,762
SNI_5,SNI_5_2,6,3014,3.81,709
SNI_5,SNI_5_10,7,1440,1.82,765
SNI_5,SNI_5_7,8,1282,1.62,743
SNI_5,SNI_5_4,9,737,0.93,706
SNI_5,SNI_5_1,10,718,0.91,719
SNI_5,SNI_5_12,11,513,0.65,777
SNI_5,SNI_5_11,12,155,0.2,742
SNI_6,SNI_6_9,1,43112,47.38,709
SNI_6,SNI_6_5,2,26801,29.45,763
SNI_6,SNI_6_8,3,12311,13.53,726
SNI_6,SNI_6_2,4,3608,3.97,701
SNI_6,SNI_6_4,5,2834,3.11,705
SNI_6,SNI_6_6,6,696,0.76,743
SNI_6,SNI_6_7,7,637,0.7,762
SNI_6,SNI_6_1,8,369,0.41,719
SNI_6,SNI_6_3,9,226,0.25,769
SNI_6,SNI_6_12,10,213,0.23,727
SNI_6,SNI_6_11,11,115,0.13,703
SNI_6,SNI_6_10,12,69,0.08,742
SNI_7,SNI_7_2,1,30359,36.35,763
SNI_7,SNI_7_8,2,20219,24.21,726
SNI_7,SNI_7_9,3,14668,17.56,701
SNI_7,SNI_7_7,4,5950,7.12,743
SNI_7,SNI_7_5,5,5197,6.22,740
SNI_7,SNI_7_6,6,3023,3.62,705
SNI_7,SNI_7_4,7,1436,1.72,769
SNI_7,SNI_7_3,8,915,1.1,709
SNI_7,SNI_7_1,9,788,0.94,762
SNI_7,SNI_7_10,10,496,0.59,719
SNI_7,SNI_7_12,11,315,0.38,727
SNI_7,SNI_7_11,12,158,0.19,742
SNK_1,SNK_1_5,1,29716,32.77,705
SNK_1,SNK_1_2,2,27493,30.32,726
SNK_1,SNK_1_3,3,25403,28.01,762
SNK_1,SNK_1_4,4,3195,3.52,763
SNK_1,SNK_1_1,5,1687,1.86,701
SNK_1,SNK_1_9,6,753,0.83,709
SNK_1,SNK_1_13,7,638,0.7,719
SNK_1,SNK_1_8,8,484,0.53,743
SNK_1,SNK_1_7,9,318,0.35,739
SNK_1,SNK_1_6,10,309,0.34,761
SNK_1,SNK_1_12,11,296,0.33,742
SNK_1,SNK_1_11,12,229,0.25,769
SNK_1,SNK_1_10,13,161,0.18,706
SNK_2,SNK_2_6,1,27406,31.47,701
SNK_2,SNK_2_1,2,26700,30.66,705
SNK_2,SNK_2_8,3,21317,24.48,726
SNK_2,SNK_2_10,4,3570,4.1,763
SNK_2,SNK_2_11,5,1960,2.25,709
SNK_2,SNK_2_2,6,1426,1.64,762
SNK_2,SNK_2_3,7,1210,1.39,739
SNK_2,SNK_2_5,8,863,0.99,743
SNK_2,SNK_2_16,9,593,0.68,769
SNK_2,SNK_2_9,10,505,0.58,738
SNK_2,SNK_2_14,12,374,0.43,725
SNK_2,SNK_2_7,12,374,0.43,719
SNK_2,SNK_2_4,13,259,0.3,742
SNK_2,SNK_2_13,14,220,0.25,767
SNK_2,SNK_2_15,15,157,0.18,758
SNK_2,SNK_2_12,16,143,0.16,770
SNK_2,SNK_2_17,17,0,0,727
SNK_3,SNK_3_9,1,49346,55.88,705
SNK_3,SNK_3_3,2,12737,14.42,726
SNK_3,SNK_3_1,3,11738,13.29,743
SNK_3,SNK_3_8,4,11723,13.27,701
SNK_3,SNK_3_5,5,862,0.98,763
SNK_3,SNK_3_6,6,464,0.53,719
SNK_3,SNK_3_2,7,438,0.5,709
SNK_3,SNK_3_7,8,340,0.38,739
SNK_3,SNK_3_4,9,309,0.35,762
SNK_3,SNK_3_11,10,164,0.19,742
SNK_3,SNK_3_12,11,98,0.11,725
SNK_3,SNK_3_10,12,93,0.11,769
SNK_4,SNK_4_3,1,35690,42.41,705
SNK_4,SNK_4_5,2,20947,24.89,726
SNK_4,SNK_4_7,3,15745,18.71,701
SNK_4,SNK_4_1,4,5312,6.31,763
SNK_4,SNK_4_6,5,1465,1.74,709
SNK_4,SNK_4_2,6,1311,1.56,743
SNK_4,SNK_4_13,7,941,1.12,721
SNK_4,SNK_4_4,8,911,1.08,762
SNK_4,SNK_4_11,9,468,0.56,706
SNK_4,SNK_4_8,10,324,0.38,719
SNK_4,SNK_4_15,11,305,0.36,770
SNK_4,SNK_4_9,12,284,0.34,742
SNK_4,SNK_4_12,13,196,0.23,739
SNK_4,SNK_4_16,14,132,0.16,725
SNK_4,SNK_4_14,15,79,0.09,769
SNK_4,SNK_4_10,16,47,0.06,761
SNK_5,SNK_5_4,1,29085,35.6,743
SNK_5,SNK_5_6,2,25973,31.79,705
SNK_5,SNK_5_7,3,19980,24.45,726
SNK_5,SNK_5_3,4,2879,3.52,762
SNK_5,SNK_5_5,5,1061,1.3,739
SNK_5,SNK_5_2,6,997,1.22,763
SNK_5,SNK_5_1,7,800,0.98,719
SNK_5,SNK_5_8,8,282,0.35,709
SNK_5,SNK_5_9,9,257,0.31,725
SNK_5,SNK_5_10,10,221,0.27,701
SNK_5,SNK_5_11,11,97,0.12,769
SNK_5,SNK_5_12,12,70,0.09,742
SNK_6,SNK_6_6,1,39035,48.71,705
SNK_6,SNK_6_4,2,21506,26.83,726
SNK_6,SNK_6_8,3,12956,16.17,701
SNK_6,SNK_6_7,4,1376,1.72,762
SNK_6,SNK_6_10,5,1202,1.5,763
SNK_6,SNK_6_3,6,1066,1.33,709
SNK_6,SNK_6_2,7,722,0.9,743
SNK_6,SNK_6_9,8,551,0.69,761
SNK_6,SNK_6_5,9,468,0.58,719
SNK_6,SNK_6_1,10,337,0.42,739
SNK_6,SNK_6_11,11,237,0.3,758
SNK_6,SNK_6_15,12,208,0.26,725
SNK_6,SNK_6_14,13,165,0.21,727
SNK_6,SNK_6_12,15,157,0.2,769
SNK_6,SNK_6_13,15,157,0.2,742
SNK_7,SNK_7_3,1,32195,40.63,705
SNK_7,SNK_7_1,2,27180,34.3,726
SNK_7,SNK_7_4,3,11579,14.61,709
SNK_7,SNK_7_8,4,2934,3.7,743
SNK_7,SNK_7_6,5,1563,1.97,763
SNK_7,SNK_7_2,6,1071,1.35,762
SNK_7,SNK_7_13,7,736,0.93,765
SNK_7,SNK_7_7,8,553,0.7,719
SNK_7,SNK_7_5,9,475,0.6,701
SNK_7,SNK_7_11,10,387,0.49,703
SNK_7,SNK_7_9,11,332,0.42,761
SNK_7,SNK_7_10,12,134,0.17,769
SNK_7,SNK_7_12,13,94,0.12,742
SPB_1,SPB_1_6,1,46324,50.49,707
SPB_1,SPB_1_7,2,26551,28.94,726
SPB_1,SPB_1_5,3,13641,14.87,705
SPB_1,SPB_1_8,4,1312,1.43,762
SPB_1,SPB_1_3,5,975,1.06,701
SPB_1,SPB_1_1,6,816,0.89,709
SPB_1,SPB_1_4,7,740,0.81,743
SPB_1,SPB_1_2,8,731,0.8,719
SPB_1,SPB_1_9,9,501,0.55,761
SPB_1,SPB_1_11,10,159,0.17,738
SPB_1,SPB_1_10,11,0,0,763
SPB_2,SPB_2_4,1,43795,48.83,707
SPB_2,SPB_2_9,2,24571,27.4,726
SPB_2,SPB_2_5,3,7741,8.63,705
SPB_2,SPB_2_7,4,6995,7.8,762
SPB_2,SPB_2_6,5,1985,2.21,701
SPB_2,SPB_2_8,6,1788,1.99,763
SPB_2,SPB_2_1,7,1023,1.14,743
SPB_2,SPB_2_2,8,892,0.99,719
SPB_2,SPB_2_3,9,563,0.63,709
SPB_2,SPB_2_11,10,189,0.21,761
SPB_2,SPB_2_10,11,144,0.16,738
SPB_3,SPB_3_4,1,39348,40.53,707
SPB_3,SPB_3_2,2,32990,33.98,701
SPB_3,SPB_3_8,3,14774,15.22,726
SPB_3,SPB_3_9,4,7423,7.65,705
SPB_3,SPB_3_3,5,1073,1.11,763
SPB_3,SPB_3_1,6,484,0.5,762
SPB_3,SPB_3_7,7,345,0.36,709
SPB_3,SPB_3_5,8,303,0.31,743
SPB_3,SPB_3_6,9,230,0.24,719
SPB_3,SPB_3_10,10,104,0.11,738
SPB_4,SPB_4_6,1,42639,42.06,707
SPB_4,SPB_4_10,2,20400,20.12,743
SPB_4,SPB_4_2,3,17876,17.63,705
SPB_4,SPB_4_8,4,17088,16.85,726
SPB_4,SPB_4_7,5,1120,1.1,763
SPB_4,SPB_4_5,6,577,0.57,701
SPB_4,SPB_4_1,7,505,0.5,762
SPB_4,SPB_4_4,8,463,0.46,709
SPB_4,SPB_4_9,9,442,0.44,727
SPB_4,SPB_4_3,10,278,0.27,719
SPB_5,SPB_5_8,1,55877,53.48,707
SPB_5,SPB_5_3,2,24311,23.27,726
SPB_5,SPB_5_1,3,14543,13.92,705
SPB_5,SPB_5_7,4,5358,5.13,701
SPB_5,SPB_5_2,5,1600,1.53,763
SPB_5,SPB_5_9,6,903,0.86,743
SPB_5,SPB_5_5,7,750,0.72,719
SPB_5,SPB_5_6,8,333,0.32,762
SPB_5,SPB_5_11,9,309,0.3,727
SPB_5,SPB_5_4,10,219,0.21,709
SPB_5,SPB_5_12,11,150,0.14,742
SPB_5,SPB_5_10,12,120,0.11,738
SPK_1,SPK_1_3,1,46383,48.77,726
SPK_1,SPK_1_5,2,21460,22.56,743
SPK_1,SPK_1_6,3,13889,14.6,705
SPK_1,SPK_1_1,4,9612,10.11,763
